201210;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;22915302
201210;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;221446483
201210;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;693021
201210;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;677694865
201210;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;423000
201210;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1923496
201211;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;9276400
201211;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;204765244
201211;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;593596
201211;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;612703036
201211;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;24716231
201211;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1962034
201211;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;359000
201212;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;15243286
201212;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;207604406
201212;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;692142
201212;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;689015245
201212;1004454790;AIR BP BRASIL LTDA;Querosene de Aviação;26288768
201212;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;2285819
201212;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;501000
201301;5034274233;PETROBRAS DISTRIBUIDORA S.A.;Querosene de Aviação;649025718
201301;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;222696464
201301;1004454790;AIR BP BRASIL LTDA;Gasolina de Aviação;602586
